,API,Operator,Lease_Name,Well_Number,Spud_Date,TD,Months_Produced,Completion_Date,First_Production_Day,Cum_BOE,Cum_Gas,Cum_Oil,Daily_Gas,Daily_Oil,First_Month_Gas,First_Month_Oil,Drilling_Type,Production_type,Reservoir,Field,Lat,Long,Perforated_Interval_Length
99,4230131169,"ANADARKO E&P ONSHORE, LLC","UNIVERSITY LANDS ""19-4""",1,8/10/2004,17900.0,147.0,1/9/2005,1/1/2005,129171.0,773573.0,242.0,34.0,0.0,82614.0,1.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7172985,-103.43497359999999,2706.0
100,4230131166,"ANADARKO E&P ONSHORE, LLC",HALEY 32,1,5/21/2004,17770.0,154.0,10/6/2004,10/1/2004,2796564.0,16769875.0,1585.0,13.0,0.0,376643.0,102.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.776460399999998,-103.3769758,2502.0
101,4230131204,RD SHELL,UNIVERSITY 19-18,1,1/6/2005,18000.0,143.0,10/15/2007,6/1/2005,138713.0,801795.0,5080.0,91.0,0.0,50820.0,1.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6799913,-103.4037436,1715.0
102,4230131191,"ANADARKO E&P ONSHORE, LLC","HALEY, J. E. '24'",2,10/29/2004,17955.0,149.0,3/6/2005,3/1/2005,986783.0,5918369.0,388.0,368.0,0.0,185521.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7909576,-103.4181512,2624.0
103,4230131196,"ANADARKO E&P ONSHORE, LLC",GILLS 12,1,12/15/2004,17800.0,147.0,5/21/2005,5/1/2005,792654.0,4735019.0,3484.0,303.0,0.0,52466.0,164.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8209387,-103.4202432,3889.0
104,4230131186,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 19-6,1,10/19/2004,18720.0,147.0,3/21/2005,3/1/2005,139857.0,836292.0,475.0,56.0,0.0,36771.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.707384700000002,-103.4732655,4503.0
105,4230131221,"ANADARKO E&P ONSHORE, LLC",GILLS 7,1,5/7/2005,17912.0,142.0,10/3/2005,10/1/2005,4912939.0,28092722.0,230819.0,2881.0,9.0,525548.0,3962.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8299999,-103.41475,2752.0
106,4230131229,"ANADARKO E&P ONSHORE, LLC",LUDEMAN 22,1,6/15/2005,17514.0,141.0,11/12/2005,11/1/2005,400707.0,2310673.0,15595.0,219.0,0.0,158629.0,5.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.9541645,-103.38207390000001,2330.0
107,4230131240,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 20-31,1,9/14/2005,17900.0,136.0,1/14/2006,1/1/2006,335588.0,1995534.0,2999.0,158.0,0.0,121598.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6664191,-103.3446428,2000.0
108,4230131241,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 20-6,1,10/14/2005,17855.0,137.0,3/11/2006,3/1/2006,161711.0,967345.0,487.0,41.0,0.0,88032.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7262026,-103.37629840000001,2577.0
109,4230131226,RD SHELL,UNIVERSITY 19-20,1,5/1/2005,18000.0,137.0,9/28/2006,3/1/2006,375511.0,2247879.0,864.0,233.0,0.0,41672.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.688901399999995,-103.37086059999999,2600.0
110,4230131193,RD SHELL,UNIVERSITY 20-5,1,3/24/2006,17914.0,136.0,9/8/2007,4/1/2006,660207.0,3940887.0,3392.0,264.0,,55471.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.739631,-103.3552224,446.0
111,4230131262,RD SHELL,UNIVERSITY 20-17,1,11/23/2005,17805.0,124.0,5/21/2005,5/1/2006,220911.0,1295149.0,5053.0,178.0,0.0,78948.0,434.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.711287199999997,-103.3440936,1733.0
112,4230131257,RD SHELL,UNIVERSITY 20-18,1,11/23/2005,17900.0,133.0,4/24/2006,4/1/2006,143628.0,858639.0,521.0,122.0,0.0,5997.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7012088,-103.3681553,1938.0
113,4230131253,"ANADARKO E&P ONSHORE, LLC","HALEY, J. E. 17",1R,10/10/2005,17900.0,115.0,3/29/2006,3/1/2006,1153671.0,6918898.0,521.0,17.0,,11499.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8204613,-103.3933153,49.0
114,4230131219,"ANADARKO E&P ONSHORE, LLC","HALEY, J.E. 20",1,9/6/2005,17828.0,138.0,2/26/2006,2/1/2006,905220.0,5421981.0,1557.0,67.0,,12042.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.801858799999998,-103.3788036,1910.0
115,4230131252,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 19-1,1,2/6/2006,17850.0,129.0,6/16/2006,6/1/2006,119507.0,713620.0,570.0,20.0,0.0,37119.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7305,-103.3885834,2132.0
116,4230131305,"ANADARKO E&P ONSHORE, LLC",BOWDLE 48,1R,5/11/2006,17800.0,129.0,9/11/2006,9/1/2006,1310287.0,7848481.0,2207.0,439.0,0.0,348665.0,14.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7425564,-103.399033,2468.0
117,4230131302,"ANADARKO E&P ONSHORE, LLC",APC 28-10,1,5/4/2006,17750.0,128.0,9/4/2006,9/1/2006,230378.0,1347536.0,5789.0,34.0,0.0,194042.0,340.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.839878000000002,-103.35614790000001,2449.0
118,4230131250,"ANADARKO E&P ONSHORE, LLC",ANDERSON 15,1,10/4/2005,17860.0,135.0,2/8/2006,2/1/2006,4001267.0,24005064.0,423.0,283.0,0.0,472339.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8050872,-103.45096629999999,22.0
119,4230131271,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 19-10,1,1/25/2006,18000.0,134.0,6/18/2006,6/1/2006,1852189.0,11111308.0,304.0,86.0,0.0,185705.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7105842,-103.405373,2189.0
120,4230131251,"RKI EXPLORATION & PRODUCTION, LLC","HALEY ""36""",4,9/2/2005,17917.0,132.0,8/8/2006,8/1/2006,839571.0,5037283.0,24.0,480.0,,76958.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.772453600000002,-103.4024141,1110.0
121,4230131288,RD SHELL,UNIVERSITY 20-20,1,3/28/2006,17800.0,132.0,6/26/2008,8/1/2006,884738.0,5280743.0,4614.0,304.0,0.0,2496.0,51.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.691164699999998,-103.3372964,3746.0
122,4230131246,"SHERIDAN PRODUCTION COMPANY, LLC",WHEAT TRUST 60,1,8/1/2005,17676.0,135.0,4/9/2006,4/1/2006,295405.0,1772225.0,34.0,193.0,,44877.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.702783,-103.5056134,1937.0
123,4230131212,"ANADARKO E&P ONSHORE, LLC",WALSH 33,1,4/26/2006,18165.0,122.0,9/24/2006,9/1/2006,54798.0,328191.0,100.0,5.0,0.0,32082.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.759295,-103.45101,1922.0
124,4230131213,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 20-29,1,6/2/2005,17725.0,140.0,10/15/2005,10/1/2005,1230469.0,7363920.0,3149.0,270.0,0.0,260552.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6821434,-103.3418087,1858.0
125,4230131195,"ANADARKO E&P ONSHORE, LLC",DAVIS 44,1,1/18/2005,17632.0,145.0,6/21/2005,6/1/2005,175088.0,1044098.0,1072.0,17.0,0.0,65765.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7532914,-103.3603495,1760.0
126,4230131278,"OCCIDENTAL ENERGY COMPANY,INC.","WHEAT, JAMES, J.",2,3/22/2006,11912.0,129.0,10/7/2006,10/1/2006,25438.0,47786.0,17474.0,,3.0,,511.0,V,OIL,WOLFCAMP,MOORE-HOOPER,31.7503747,-103.570053,10.0
127,4230131290,"ANADARKO E&P ONSHORE, LLC",GILLS 13,2,6/1/2006,17870.0,128.0,10/15/2006,10/1/2006,62977.0,375418.0,407.0,28.0,0.0,34513.0,6.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.814016100000003,-103.41767790000002,2460.0
128,4230131259,RD SHELL,WEST 28,1,5/3/2006,17800.0,128.0,9/17/2006,10/1/2006,174456.0,1044822.0,319.0,184.0,0.0,45531.0,97.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.790335499999998,-103.3650118,1853.0
129,4230131300,"ANADARKO E&P ONSHORE, LLC",ANDERSON '11',2,8/15/2006,17840.0,122.0,2/7/2007,2/1/2007,116649.0,694108.0,964.0,54.0,0.0,97567.0,245.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8141961,-103.4454315,2071.0
130,4230131269,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 19-3,1,9/17/2006,17700.0,126.0,1/15/2007,1/1/2007,3574295.0,21440966.0,801.0,586.0,0.0,235847.0,183.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7221216,-103.41872059999999,2302.0
131,4230131287,RD SHELL,UNIVERSITY 20-16,1A,8/21/2006,17900.0,121.0,1/12/2007,1/1/2007,5136607.0,30817527.0,353.0,5.0,,238749.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.711923699999996,-103.3341395,1158.0
132,4230131268,RD SHELL,BOYD 29-9,1,7/5/2006,17750.0,114.0,3/3/2007,3/1/2007,502648.0,2990532.0,4226.0,0.0,,438468.0,841.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8070739,-103.4725883,494.0
133,4230131292,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 19-21,1,9/25/2006,17860.0,125.0,3/8/2007,3/1/2007,399123.0,2390838.0,650.0,106.0,0.0,110362.0,4.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6758521,-103.3660057,1203.0
134,4230131243,"RKI EXPLORATION & PRODUCTION, LLC",HALEY  38,2,8/16/2005,17900.0,128.0,2/27/2007,12/1/2006,116955.0,699955.0,296.0,76.0,,22377.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7546768,-103.416071,688.0
135,4230131315,RD SHELL,UNIVERSITY 19-2,1,10/13/2006,17800.0,125.0,7/25/2008,3/1/2007,570403.0,3418430.0,665.0,160.0,0.0,165189.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.717699100000004,-103.40822929999999,2655.0
136,4230131273,RD SHELL,UNIVERSITY 20-9,1,8/9/2006,17609.0,127.0,1/24/2007,1/1/2007,198243.0,1157316.0,5357.0,120.0,1.0,17078.0,32.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7286365,-103.33500959999999,2071.0
137,4230131306,"ANADARKO E&P ONSHORE, LLC",HALEY 22,1,9/7/2006,17400.0,127.0,1/7/2007,1/1/2007,674093.0,4023780.0,3463.0,146.0,0.0,231672.0,298.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.815739299999997,-103.3558667,1782.0
138,4230131223,RD SHELL,UNIVERSITY 20-7,1,6/14/2006,17844.0,127.0,1/13/2007,1/1/2007,244740.0,1283135.0,30884.0,131.0,2.0,33630.0,435.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7216951,-103.36512490000001,2303.0
139,4230131309,"ANADARKO E&P ONSHORE, LLC","HALEY, J. E. 29",2,7/29/2006,17850.0,129.0,11/21/2006,11/1/2006,695328.0,4159331.0,2106.0,93.0,0.0,80585.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.786125,-103.38046949999999,1530.0
140,4230131340,RD SHELL,UNIVERSITY 19-17,1,12/23/2006,17800.0,87.0,5/22/2008,4/1/2007,233710.0,1350503.0,8626.0,93.0,0.0,16989.0,13.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6762108,-103.41933900000001,2305.0
141,4230131279,"ANADARKO E&P ONSHORE, LLC",ANDERSON 16,1,7/10/2006,17763.0,126.0,2/4/2007,2/1/2007,598570.0,3581428.0,1665.0,186.0,0.0,117846.0,18.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.793809000000003,-103.46417059999999,568.0
142,4230131210,"ANADARKO E&P ONSHORE, LLC",WALKER 41,1,7/23/2005,17825.0,134.0,4/27/2006,4/1/2006,623493.0,3739749.0,201.0,74.0,,25482.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7340918,-103.4590342,2588.0
143,4230131330,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 20-19,1,1/27/2007,17950.0,122.0,6/10/2007,6/1/2007,2226966.0,13358280.0,586.0,1676.0,0.0,201457.0,27.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6848798,-103.36017240000001,2231.0
144,4230131333,RD SHELL,UNIVERSITY 19-9,1,11/3/2006,17950.0,123.0,5/30/2007,5/1/2007,1240504.0,7389250.0,8962.0,678.0,0.0,10273.0,11.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7083521,-103.4134554,4076.0
145,4230131256,"DOUBLE EAGLE OPERATING, LLC","BOWDLE, MARGARET ""42""",3,4/15/2006,17804.0,122.0,10/28/2006,10/1/2006,160318.0,952120.0,1631.0,9.0,,9291.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7619359,-103.3805104,2114.0
146,4230131220,"ANADARKO E&P ONSHORE, LLC",WALSH 39,1,10/28/2006,17880.0,126.0,2/25/2007,2/1/2007,580895.0,3481236.0,689.0,108.0,0.0,34212.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.74075,-103.4348334,1957.0
147,4230131322,"ANADARKO E&P ONSHORE, LLC","BOYD, D. K. GAS UNIT 75-11",1,1/24/2007,17700.0,119.0,6/29/2007,6/1/2007,602020.0,3564482.0,7940.0,106.0,0.0,4587.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8899583,-103.420218,1497.0
148,4230131352,RD SHELL,UNIVERSITY 19-24,1,1/3/2007,17853.0,121.0,6/15/2007,6/1/2007,131657.0,786969.0,495.0,73.0,0.0,46540.0,295.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6531457,-103.3922997,2516.0
149,4230131328,RD SHELL,UNIVERSITY 19-13,1,12/15/2006,17850.0,116.0,6/11/2007,6/1/2007,122600.0,728546.0,1176.0,55.0,,43180.0,7.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6989525,-103.39223940000001,1968.0
150,4230131338,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 19-26,1,2/28/2007,17796.0,80.0,7/11/2007,7/1/2007,298843.0,1791468.0,265.0,,0.0,43009.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6596857,-103.3685333,149.0
151,4230131355,"ANADARKO E&P ONSHORE, LLC",GILLS 6,2,4/21/2007,17883.0,120.0,8/31/2007,8/1/2007,1641465.0,9347841.0,83491.0,778.0,1.0,1300.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.839089299999998,-103.4117349,1100.0
152,4230131331,RD SHELL,UNIVERSITY 20-21,1,11/23/2006,17750.0,124.0,4/13/2007,4/1/2007,2144977.0,12837582.0,5380.0,636.0,0.0,284299.0,29.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.700697100000003,-103.3304499,1970.0
153,4230131391,"RKI EXPLORATION & PRODUCTION, LLC",HALEY,0,4/6/2007,11740.0,117.0,7/12/2007,8/1/2007,94377.0,91428.0,79139.0,8.0,10.0,2205.0,2966.0,V,OIL,BONE SPRINGS,"HALEY, S.",31.7505543,-103.41950240000001,2547.0
154,4230131293,"ANADARKO E&P ONSHORE, LLC","HALEY, J.E. 19",2,7/3/2006,18080.0,124.0,1/25/2007,1/1/2007,933330.0,5492373.0,17935.0,75.0,0.0,59383.0,124.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8023456,-103.404485,2668.0
155,4230131303,"ANADARKO E&P ONSHORE, LLC",APC 29-1,1,5/5/2006,17900.0,128.0,12/2/2006,12/1/2006,2184966.0,12912767.0,32838.0,1402.0,0.0,650003.0,1298.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8348221,-103.42602509999999,2658.0
156,4230131354,RD SHELL,UNIVERSITY 19-15,1,5/15/2007,17800.0,118.0,6/13/2008,10/1/2007,234062.0,1397016.0,1226.0,106.0,,118071.0,172.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.682753899999998,-103.42275129999999,1859.0
157,4230131318,"ANADARKO E&P ONSHORE, LLC",ANDERSON 45,1,7/29/2007,17900.0,107.0,12/24/2007,12/1/2007,33565.0,200411.0,163.0,20.0,0.0,7741.0,8.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.731688300000002,-103.44007409999999,10.0
158,4230131378,"IMPETRO OPERATING, LLC",SHAMMO C24-4,1,6/12/2007,17400.0,104.0,10/28/2007,10/1/2007,57257.0,338309.0,872.0,35.0,,6574.0,,H,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.9912766,-103.32966640000001,1229.0
159,4230131365,"ANADARKO E&P ONSHORE, LLC",BLACKTIP JOHNSON GAS UNIT 1-44,1,5/5/2007,17659.0,82.0,10/11/2007,10/1/2007,594336.0,3563737.0,380.0,1020.0,0.0,256224.0,67.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.656587599999998,-103.4828428,1982.0
160,4230131282,"ANADARKO E&P ONSHORE, LLC",CAMP 31 GAS UNIT,1,8/5/2007,18000.0,116.0,12/20/2007,12/1/2007,233278.0,1396333.0,556.0,23.0,0.0,65574.0,79.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7499846,-103.4838068,2810.0
161,4230131291,"ANADARKO E&P ONSHORE, LLC",APC 75-31,1,1/6/2007,17698.0,123.0,5/19/2007,5/1/2007,1168514.0,6955562.0,9254.0,397.0,0.0,121816.0,147.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.870526300000005,-103.36799040000001,1340.0
162,4230131349,"ANADARKO E&P ONSHORE, LLC",HUGHES & TALBOT 75-23,1,9/17/2007,17680.0,112.0,3/1/2008,3/1/2008,452617.0,2678094.0,6268.0,207.0,0.0,415056.0,344.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8897179,-103.36610440000001,1958.0
163,4230131346,RD SHELL,UNIVERSITY 20-3,1,7/15/2007,17550.0,114.0,12/15/2007,12/1/2007,157990.0,935493.0,2075.0,56.0,0.0,54563.0,200.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.746223399999998,-103.3313218,1580.0
164,4230131382,RD SHELL,UNIVERSITY 19-23,1,11/12/2007,17900.0,113.0,3/14/2008,3/1/2008,212281.0,1271927.0,293.0,132.0,0.0,69131.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.667090299999998,-103.3980719,2068.0
165,4230131371,RD SHELL,"MCKNIGHT, TOM 9",1,7/26/2007,16709.0,110.0,11/30/2007,11/1/2007,76203.0,456376.0,140.0,76.0,,11.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.9844956,-103.6597775,1546.0
166,4230131283,"ANADARKO E&P ONSHORE, LLC",HARRISON 20,1,6/23/2007,17850.0,116.0,12/9/2007,12/1/2007,646025.0,3829913.0,7706.0,74.0,0.0,293493.0,130.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.775354800000002,-103.4748842,2039.0
167,4230131325,"ANADARKO E&P ONSHORE, LLC",DK BOYD 75-14 GAS UNIT,1,6/28/2007,17700.0,117.0,11/28/2007,11/1/2007,1610645.0,9193160.0,78452.0,1287.0,14.0,5035.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.9034062,-103.3711221,1818.0
168,4230131381,"ANADARKO E&P ONSHORE, LLC","BLACKTIP STATE ""A"" UNIT",1,12/3/2007,17528.0,94.0,4/24/2008,4/1/2008,93709.0,561151.0,184.0,3.0,0.0,31060.0,13.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.787553000000003,-103.4881453,222.0
169,4230131310,"ANADARKO E&P ONSHORE, LLC",HARRISON 30,1,10/10/2007,17750.0,113.0,2/3/2008,2/1/2008,262724.0,1575388.0,159.0,70.0,,259004.0,104.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.762513800000004,-103.48849799999999,1545.0
170,4230131397,"ANADARKO E&P ONSHORE, LLC","HALEY, J.E. 18",2,2/18/2008,17825.0,104.0,6/25/2008,6/1/2008,4827531.0,28964093.0,182.0,180.0,,80757.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.811538800000005,-103.3989083,14.0
171,4230131400,"ANADARKO E&P ONSHORE, LLC",APC 29-1,2,2/4/2008,17600.0,102.0,6/13/2008,6/1/2008,583750.0,3444046.0,9742.0,289.0,0.0,181774.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8365253,-103.4359523,2620.0
172,4230131412,"ANADARKO E&P ONSHORE, LLC",HUGHES & TALBOT 75-25,1,3/1/2008,17450.0,109.0,7/20/2008,7/1/2008,452875.0,2665826.0,8571.0,187.0,0.0,117314.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.876007899999998,-103.3879807,2550.0
173,4230131307,"ANADARKO E&P ONSHORE, LLC",ANDERSON 10,1,8/11/2007,17220.0,113.0,3/13/2008,3/1/2008,246174.0,1471725.0,887.0,187.0,0.0,61571.0,217.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.818988300000004,-103.45610409999999,976.0
174,4230131404,RD SHELL,WRIGHT 1-22W WRD,1H,3/19/2008,20000.0,111.0,12/10/2008,5/1/2008,191054.0,301552.0,140795.0,4.0,11.0,,99.0,H,OIL,BONE SPRING,TWO GEORGES,31.654180800000002,-103.4106816,
175,4230131394,APACHE CORPORATION,MITCHELL,1 H,9/24/2007,15392.0,106.0,6/30/2008,8/1/2008,104048.0,53477.0,95135.0,47.0,32.0,694.0,1861.0,H,OIL,BONE SPRING,TWO GEORGES,31.7600224,-103.3284461,2780.0
176,4230131441,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 19-1,2,6/15/2008,17750.0,106.0,10/21/2008,10/1/2008,101153.0,605585.0,222.0,68.0,,25892.0,121.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.72885,-103.3945806,2154.0
177,4230131403,"ANADARKO E&P ONSHORE, LLC",ANDERSON 11,3,4/15/2008,17600.0,107.0,9/5/2008,9/1/2008,1655626.0,9804578.0,21530.0,1505.0,5.0,269082.0,237.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8212805,-103.44788340000001,2314.0
178,4230131433,"ANADARKO E&P ONSHORE, LLC",HUGHES & TALBOT 75-26,1,7/7/2008,17478.0,105.0,11/6/2008,11/1/2008,1750993.0,10224578.0,46897.0,588.0,0.0,529274.0,197.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8783833,-103.4067917,1582.0
179,4230131383,RD SHELL,HALEY 28-27,1,5/26/2008,17000.0,104.0,10/5/2008,10/1/2008,877992.0,5251200.0,2792.0,651.0,0.0,335553.0,291.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8023104,-103.350611,620.0
180,4230131418,RD SHELL,UNIVERSITY 19-9,2,1/1/2000,17536.0,104.0,12/7/2008,12/1/2008,617328.0,3699138.0,805.0,400.0,1.0,164531.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7014027,-103.4110084,2551.0
181,4230131374,RD SHELL,UNIVERSITY 19-22,1,11/27/2007,17925.0,105.0,3/21/2009,3/1/2008,328939.0,1971933.0,283.0,232.0,,24743.0,,D,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.6644794,-103.3787599,828.0
182,4230131356,RD SHELL,UNIVERSITY 19-20 W,1,5/19/2007,17850.0,113.0,12/30/2007,12/1/2007,57049.0,341891.0,67.0,30.0,0.0,626.0,,H,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.690000599999998,-103.3777185,1192.0
183,4230131447,RD SHELL,BOYD 75-5,1,8/25/2008,17600.0,89.0,2/2/2009,2/1/2009,88574.0,281720.0,41621.0,2.0,,1131.0,486.0,V,OIL,BONE SPRING,TWO GEORGES,31.910154600000002,-103.37385400000001,3308.0
184,4230131379,RD SHELL,UNIVERSITY 19-25,1,9/8/2007,17950.0,115.0,1/27/2008,1/1/2008,110591.0,658944.0,767.0,52.0,0.0,11141.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.655225599999998,-103.3846869,1586.0
185,4230131455,"ANADARKO E&P ONSHORE, LLC",GILLS 9,2,9/9/2008,17700.0,103.0,1/14/2009,1/1/2009,2010135.0,12054278.0,1089.0,237.0,,351646.0,,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.834160200000003,-103.3723829,1188.0
186,4230131446,RD SHELL,BOYD 75-12,1,10/25/2008,17500.0,94.0,5/2/2009,5/1/2009,652960.0,3874393.0,7228.0,374.0,0.0,225156.0,1401.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8943957,-103.403902,1886.0
187,4230131197,"RSP PERMIAN, LLC",LEIMAN 10,1,12/26/2004,17507.0,103.0,5/28/2005,12/1/2008,28623.0,7539.0,27366.0,3.0,5.0,1910.0,1271.0,V,OIL,BONE SPRINGS,"HALEY, S.",31.8824939,-103.4261231,92.0
188,4230131462,"ANADARKO E&P ONSHORE, LLC",HUGHES & TALBOT 75-24,1,12/7/2008,17096.0,96.0,6/19/2009,6/1/2009,119154.0,704818.0,1684.0,10.0,0.0,25443.0,546.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.8802472,-103.37185,817.0
189,4230131461,"ANADARKO E&P ONSHORE, LLC",BOWDLE 48,2,12/18/2008,17720.0,83.0,6/26/2009,6/1/2009,31240.0,186254.0,198.0,2.0,,11654.0,61.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.7446825,-103.392158,3.0
190,4230131486,"ANADARKO E&P ONSHORE, LLC",APC 75-30,1,1/19/2009,17150.0,98.0,6/28/2009,6/1/2009,885134.0,4976367.0,55739.0,89.0,0.0,2635.0,15.0,V,GAS,LWR. WOLFCAMP-PENN CONS.,HALEY,31.866872100000002,-103.39334579999999,2051.0
191,4230130025,"ENDEAVOR ENERGY RESOURCES, LP","HALEY, JOHN JR. ""D""",1H,12/26/2008,20820.0,98.0,5/31/1994,6/1/2009,64266.0,28086.0,59585.0,,14.0,,514.0,H,OIL,BONE SPRING,TWO GEORGES,31.848575099999998,-103.32568520000001,2715.0
